Attributes,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Symbols,BMO.TO,TRI.TO,L.TO,CIX.TO,BMO.TO,TRI.TO,L.TO,CIX.TO,BMO.TO,TRI.TO,L.TO,CIX.TO,BMO.TO,TRI.TO,L.TO,CIX.TO,BMO.TO,TRI.TO,L.TO,CIX.TO,BMO.TO,TRI.TO,L.TO,CIX.TO
Date,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-22,134.10,149.05,103.75,26.75,135.35,149.72,103.75,26.93,135.43,149.82,103.79,26.96,132.90,147.85,102.67,26.58,132.94,148.85,103.14,26.62,1359600.00,187800.00,320500.00,238600.00
2021-12-23,134.33,149.04,103.18,26.81,135.58,149.71,103.18,26.99,137.20,150.31,103.92,27.18,135.57,149.51,103.08,26.90,135.60,150.24,103.46,27.06,1278200.00,444400.00,466700.00,477500.00
2021-12-24,134.62,149.16,103.58,26.69,135.87,149.83,103.58,26.87,136.06,150.32,103.82,27.11,135.40,149.43,103.15,26.85,135.96,149.79,103.48,27.11,215700.00,46600.00,112700.00,51700.00
2021-12-29,135.68,151.17,104.42,26.65,136.94,151.85,104.42,26.83,138.25,152.79,105.15,28.10,136.77,151.13,103.60,26.73,137.77,152.27,103.60,28.00,1698300.00,395600.00,349200.00,633500.00
2021-12-30,135.33,150.60,103.78,26.71,136.59,151.28,103.78,26.71,137.60,152.35,104.82,26.88,136.48,151.17,103.66,26.61,137.21,152.23,104.44,26.65,652000.00,140500.00,126000.00,284000.00
2021-12-31,134.93,150.59,103.64,26.44,136.19,151.27,103.64,26.44,137.12,151.60,103.95,26.54,135.53,150.58,103.06,26.31,136.31,151.08,103.65,26.38,725900.00,140800.00,178700.00,320500.00
2022-01-04,139.77,146.84,102.73,27.15,141.07,147.50,102.73,27.15,141.54,150.51,103.95,27.70,138.40,147.30,102.47,26.64,138.44,150.51,103.35,26.68,3581000.00,379700.00,342600.00,579600.00
2022-01-05,138.68,143.11,102.02,26.77,139.97,143.75,102.02,26.77,142.36,147.70,103.40,27.31,139.90,143.58,101.83,26.72,141.36,147.06,102.51,27.03,2048200.00,427600.00,453300.00,1383400.00
2022-01-06,140.52,143.21,103.25,26.60,141.83,143.85,103.25,26.60,142.00,145.50,103.65,26.97,140.19,142.61,101.89,26.44,140.98,142.97,102.00,26.86,1572800.00,322000.00,269100.00,436400.00
2022-01-07,141.79,141.93,102.14,26.51,143.11,142.57,102.14,26.51,143.37,143.85,103.55,26.64,142.00,142.15,101.94,26.31,142.07,143.85,103.34,26.64,1747200.00,373700.00,246200.00,543300.00
2022-01-10,141.73,140.12,101.59,25.44,143.05,140.75,101.59,25.44,143.80,142.43,101.66,26.48,141.79,138.53,100.67,25.34,143.25,141.93,101.12,26.38,3584400.00,676000.00,388400.00,824900.00
2022-01-11,143.63,140.54,101.18,25.98,144.97,141.17,101.18,25.98,145.00,141.92,101.50,26.17,142.86,140.23,99.66,25.50,143.00,141.10,101.41,25.50,2542000.00,370700.00,492100.00,1349500.00
2022-01-12,144.78,140.16,101.13,26.08,146.13,140.79,101.13,26.08,146.36,141.40,102.04,26.55,144.88,139.54,100.84,26.02,144.92,141.15,101.02,26.16,1724400.00,334500.00,378600.00,653000.00
2022-01-13,146.21,138.11,100.50,26.21,147.57,138.73,100.50,26.21,148.06,140.90,101.34,26.53,146.69,138.50,100.31,26.14,146.99,140.37,101.09,26.19,1162000.00,355300.00,346300.00,743700.00
2022-01-14,146.79,137.04,99.20,26.01,148.16,137.66,99.20,26.01,148.61,138.60,100.86,26.21,146.07,136.91,99.04,25.63,146.60,138.31,100.25,26.12,1579700.00,334700.00,463800.00,529000.00
2022-01-17,148.47,136.83,99.06,26.09,149.85,137.45,99.06,26.09,149.99,138.32,99.52,26.29,148.12,137.35,98.86,25.93,148.16,137.44,99.00,26.00,4776600.00,124800.00,160200.00,198600.00
2022-01-18,147.23,134.03,96.68,26.06,148.60,134.63,96.68,26.06,150.34,135.99,98.22,26.20,147.89,134.24,95.98,25.88,149.80,135.17,98.00,25.90,2781200.00,615400.00,866500.00,471000.00
2022-01-19,145.26,133.69,95.77,25.65,146.61,134.29,95.77,25.65,149.50,135.66,96.91,26.16,146.25,133.66,95.15,25.65,149.50,134.50,96.57,26.16,1988500.00,375300.00,507100.00,523000.00
2022-01-20,144.48,133.06,93.38,25.40,145.82,133.66,93.38,25.40,147.62,135.73,96.12,25.81,145.60,133.46,93.15,25.30,146.54,134.93,95.73,25.71,1298100.00,501600.00,788000.00,490600.00
2022-01-21,142.43,132.69,92.46,24.89,143.75,133.29,92.46,24.89,145.03,133.84,94.00,25.28,142.33,132.33,92.34,24.75,144.76,133.47,93.12,25.11,6309100.00,567400.00,511600.00,368600.00
2022-01-24,140.79,133.80,93.30,24.09,142.10,134.40,93.30,24.09,142.23,134.40,93.51,24.27,139.18,130.68,90.46,22.89,141.01,131.96,92.00,24.26,3791300.00,487700.00,790300.00,1186800.00
2022-01-25,143.04,131.83,93.86,23.61,144.37,132.42,93.86,23.61,145.05,133.59,94.27,23.93,140.00,131.25,92.10,22.93,141.38,133.29,92.46,23.82,5194400.00,412400.00,602300.00,648800.00
2022-01-26,144.91,132.09,95.70,23.12,146.26,132.68,95.70,23.12,147.53,134.65,96.27,24.00,145.05,132.22,93.60,22.90,145.50,133.01,94.17,23.89,3418400.00,410600.00,695900.00,733300.00
2022-01-27,143.52,131.08,97.73,23.11,144.85,131.67,97.73,23.11,148.25,133.72,98.53,23.62,144.43,131.53,96.07,23.04,147.49,133.72,96.36,23.16,4845000.00,420600.00,747500.00,1478200.00
2022-01-28,142.98,133.28,98.04,23.17,144.31,133.88,98.04,23.17,144.79,133.88,98.10,23.26,142.94,130.14,97.17,22.71,144.79,131.76,98.10,23.25,4421500.00,337300.00,381800.00,1166700.00
2022-01-31,143.88,135.85,98.07,23.59,143.88,136.46,98.07,23.59,144.22,136.78,99.20,23.66,141.79,132.83,97.43,22.95,142.25,133.83,97.43,23.12,4842900.00,434200.00,482000.00,923900.00
2022-02-01,145.58,135.75,97.60,23.92,145.58,136.36,97.60,23.92,145.86,137.31,98.74,24.07,143.89,134.51,96.96,23.55,144.60,136.64,98.67,23.73,3174400.00,367000.00,408300.00,878500.00
2022-02-02,148.34,136.55,101.03,23.86,148.34,137.16,101.03,23.86,148.60,138.50,101.56,24.19,146.00,136.28,97.75,23.62,146.10,136.28,97.75,24.00,3665000.00,376400.00,524300.00,512500.00
2022-02-03,147.81,134.27,101.25,23.45,147.81,134.87,101.25,23.45,148.24,136.96,102.04,23.85,147.26,134.59,100.00,23.36,147.68,135.81,100.77,23.71,6817700.00,288500.00,352400.00,354700.00
2022-02-04,148.36,133.93,101.30,23.20,148.36,134.53,101.30,23.20,148.95,135.42,101.97,23.52,147.23,133.29,100.57,23.08,148.00,134.50,101.25,23.36,3894400.00,348100.00,322500.00,593400.00
2022-02-07,148.26,132.54,100.50,22.95,148.26,133.14,100.50,22.95,149.09,134.88,101.62,23.29,147.61,132.86,100.21,22.90,149.00,134.04,100.80,23.26,1528400.00,362800.00,310900.00,689400.00
2022-02-08,150.39,130.48,101.44,23.44,150.39,131.07,101.44,23.44,150.59,131.45,101.90,23.59,148.60,126.09,100.16,22.87,148.67,130.33,100.86,22.91,2436500.00,1027700.00,455800.00,973100.00
2022-02-09,150.78,132.69,101.90,23.58,150.78,133.29,101.90,23.58,151.67,135.98,102.37,24.25,150.35,133.17,101.64,23.50,151.05,134.37,101.64,23.67,1689800.00,506200.00,200200.00,515900.00
2022-02-10,151.61,132.09,100.62,23.31,151.61,132.68,100.62,23.31,152.87,134.00,101.83,23.73,150.80,131.26,100.57,23.30,151.34,132.40,100.86,23.41,2258000.00,561200.00,409900.00,412200.00
2022-02-11,150.74,130.59,101.51,22.97,150.74,131.18,101.51,22.97,152.83,133.39,101.72,23.54,150.12,130.69,100.51,22.91,151.17,133.14,100.99,23.40,2165300.00,256500.00,327200.00,809300.00
2022-02-14,148.73,129.00,100.75,22.69,148.73,129.58,100.75,22.69,150.61,131.08,101.45,23.00,148.06,129.06,100.06,22.52,150.36,131.08,101.04,22.82,3070100.00,388900.00,302600.00,679500.00
2022-02-15,149.51,129.84,99.98,23.29,149.51,130.42,99.98,23.29,150.10,132.08,101.75,23.43,148.91,129.92,99.72,22.87,149.84,130.26,101.05,22.99,2067900.00,393300.00,475100.00,747400.00
2022-02-16,149.38,129.48,99.09,22.82,149.38,130.06,99.09,22.82,150.28,130.86,100.01,23.27,148.94,128.48,98.69,22.80,149.00,129.99,99.40,23.24,1843000.00,398800.00,406500.00,519700.00
2022-02-17,146.95,127.39,98.82,22.42,146.95,127.96,98.82,22.42,149.42,130.21,99.94,22.87,146.72,127.59,98.50,22.38,148.92,129.79,99.01,22.81,2090700.00,435100.00,332200.00,346600.00
2022-02-18,146.48,127.23,98.17,21.80,146.48,127.80,98.17,21.80,147.76,128.69,99.39,22.59,146.12,126.73,98.11,21.80,147.70,127.51,99.11,22.52,1610800.00,419800.00,460200.00,1171000.00
2022-02-22,146.38,126.18,97.85,21.58,146.38,126.75,97.85,21.58,147.11,128.54,98.36,22.23,145.01,126.07,97.09,21.41,145.27,127.33,97.50,21.74,2410700.00,666500.00,453900.00,1052400.00
2022-02-23,144.27,125.39,97.25,20.71,144.27,125.39,97.25,20.71,147.20,126.85,98.20,21.68,144.10,125.00,97.11,20.53,146.78,126.34,97.67,21.68,1396300.00,404400.00,297100.00,1290000.00
2022-02-24,142.40,128.56,101.06,20.43,142.40,128.56,101.06,20.43,142.50,128.75,101.49,20.60,139.15,123.08,95.01,19.65,140.00,123.71,95.12,19.99,3233800.00,822800.00,694500.00,1290700.00
2022-02-25,145.27,128.44,100.95,20.93,145.27,128.44,100.95,20.93,146.40,129.21,101.43,21.00,143.26,127.11,97.37,20.45,143.60,129.01,99.57,20.68,1866000.00,288000.00,810300.00,710700.00
2022-02-28,144.73,128.16,98.87,20.75,144.73,128.16,98.87,20.75,144.76,128.36,100.63,20.98,142.85,126.62,98.45,20.42,143.29,127.61,99.92,20.70,2571000.00,716100.00,1081900.00,1152000.00
2022-03-01,144.67,129.94,98.02,20.41,144.67,129.94,98.02,20.41,147.65,130.23,99.64,20.85,143.23,128.04,97.65,20.22,146.48,128.10,98.84,20.85,2483500.00,389300.00,497200.00,878300.00
2022-03-02,147.64,131.19,99.49,20.97,147.64,131.19,99.49,20.97,148.85,131.69,99.65,21.06,145.55,129.25,98.02,20.42,146.07,130.18,98.13,20.42,1767100.00,391300.00,439000.00,825700.00
2022-03-03,147.78,132.14,102.20,21.38,147.78,132.14,102.20,21.38,148.73,133.01,102.65,21.53,147.11,130.96,99.58,20.88,148.27,131.84,99.58,21.00,1767100.00,331800.00,556800.00,984900.00
